Wavelength (nm),HDPE,HDPE.01,HDPE.02,LDPE,LDPE.01,LDPE.02,LDPE.03,LDPE.04,PMMA,PMMA.01,PMMA.02,PVC,PVC.01,PVC.02,PA6,PA6.01,PA6.02,PA66,PA66.01,PA66.02,PC,PC.01,PC.02,ABS,ABS.01,ABS.02,PP,PP.01,PP.02,PET,PET.01,PET.02,PS,PS.01,PS.02,HDPE.26,HDPE.1,HDPE.2,HDPE.3,HDPE.4,HDPE.5,HDPE.6,HDPE.7,HDPE.8,HDPE.9,HDPE.10,HDPE.11,HDPE.15,HDPE.16,HDPE.17,HDPE.18,HDPE.19,LDPE.5,LDPE.6,LDPE.7,LDPE.8,LDPE.9,HDPE.20,HDPE.21,HDPE.22,HDPE.23,HDPE.24,LDPE.10,LDPE.11,LDPE.12,LDPE.13,LDPE.14,PMMA.3,PMMA.4,PMMA.5,PMMA.6,PMMA.7,PMMA.8,PMMA.9,PMMA.10,PMMA.11,PMMA.12,PMMA.13,PMMA.14,PMMA.15,PMMA.16,PMMA.17,PMMA.18,PMMA.19,PMMA.20,PMMA.21,PMMA.22,PMMA.23,PMMA.24,PMMA.25,PMMA.26,PMMA.27,PMMA.28,PMMA.29,PMMA.30,PMMA.31,PMMA.32,PMMA.33,PMMA.34,PMMA.35,PMMA.36,PMMA.37,PMMA.38,PMMA.39,PMMA.40,PMMA.41,PMMA.42,PMMA.43,PMMA.44,PMMA.45,PMMA.46,PMMA.47,PMMA.48,PMMA.49,PMMA.50,PMMA.51,PMMA.52,PMMA.53,PMMA.54,PMMA.55,PMMA.56,PMMA.57,PMMA.58,PMMA.59,PMMA.60,PMMA.61,PMMA.62,PMMA.63,PMMA.64,PMMA.65,PMMA.66,PMMA.67,PMMA.68,PMMA.69,PMMA.70,PMMA.71,PMMA.72,PMMA.73,PMMA.74,PMMA.75,PMMA.76,PMMA.77,PMMA.78,PMMA.79,PMMA.80,PMMA.81,PMMA.82,PMMA.83,PMMA.84,PMMA.85,PMMA.86,PMMA.87,PMMA.88,PMMA.89,PMMA.90,PMMA.91,PMMA.92,PMMA.93,PMMA.94,PMMA.95,PMMA.96,PMMA.97,PMMA.98,PMMA.99,PMMA.100,PMMA.101,PMMA.102,PMMA.103,PMMA.104,PMMA.105,PMMA.106,PMMA.107,PMMA.108,PMMA.109,PMMA.110,PMMA.111,PMMA.112,PMMA.113,PMMA.114,PVC.3,PVC.4,PVC.5,PVC.6,PVC.7,PVC.8,PVC.9,PVC.10,PVC.11,PVC.12,PVC.13,PVC.14,PVC.15,PVC.16,PVC.17,PVC.18,PVC.19,PVC.20,PVC.21,PVC.22,PVC.23,PVC.24,PVC.25,PVC.26,PVC.27,PVC.28,PVC.29,PVC.30,PVC.31,PVC.32,PVC.33,PVC.34,PVC.35,PVC.36,PVC.37,PVC.38,PVC.39,PVC.40,PVC.41,PVC.42,PVC.43,PVC.44,PVC.45,PVC.46,PVC.47,PVC.48,PVC.49,PVC.50,PVC.51,PVC.52,PVC.53,PVC.54,PVC.55,PVC.56,PVC.57,PVC.58,PVC.59,PVC.60,PVC.61,PVC.62,PVC.63,PVC.64,PVC.65,PVC.66,PVC.67,PVC.68,PVC.69,PA6.3,PA6.4,PA6.5,PA6.6,PA6.7,PA6.8,PA6.9,PA66.3,PA66.4,PA66.5,PA66.6,PA66.7,PA66.8,PA66.9,PA66.10,PA66.11,PA66.12,PA66.13,PA66.14,PA66.15,PA66.16,PA66.17,PA66.18,PA66.19,PC.3,PC.4,PC.5,PC.6,PC.7,PC.8,PC.9,PC.10,PC.11,PC.12,PC.13,ABS.3,ABS.4,PP.25,PP.3,PP.4,PP.5,PP.6,PP.7,PP.8,PP.9,PP.10,PP.11,PP.12,PP.13,PP.14,PP.15,PP.16,PP.17,PP.18,PP.19,PP.20,PP.21,PP.22,PP.23,PP.24,PET.3,PET.4,PET.5,PET.6,PET.7,PET.8,PET.9,PET.10,PET.11,PET.12,PET.13,PET.14,PET.15,PET.16,PET.17,PS.3,PS.4,PS.5,PS.6,PS.7,PS.8,PS.9,PS.10,PS.11,PS.12,PS.13,PS.14
1874.409448818897,37747,41127,40592,35855,40669,37047,28216,36709,57125,65535,65535,25409,25952,32059,65497,65526,65535,24100,26339,33408,58395,58108,58503,41556,40226,42287,39615,37565,38452,62762,62792,63589,41636,43253,42973,37171,35848,38347,39870,38504,38689,37729,39436,38454,38518,38844,38217,26497,29863,34240,25256,17347,42931,48401,49643,48930,49098,49534,48247,42975,47978,49272,48402,48399,49182,40422,48675,60895,65535,63681,63637,64463,64458,64422,64123,63485,64074,63555,63524,62565,61618,61160,60594,53770,45029,65388,46073,48429,47356,24076,18558,21092,17500,22504,63563,63538,63534,64202,63522,58600,60873,60938,55649,61774,61305,42191,54706,59713,54198,53541,53299,54448,42444,53270,61268,57891,58804,58732,61598,64379,63318,63312,64090,63336,61337,56471,59945,48962,59637,63572,63394,60864,63264,61677,64006,61598,63084,62704,63839,64279,65080,65060,64979,65128,65034,65006,64718,64954,64979,22687,25652,26486,25947,31100,17560,24742,4257,23164,17764,58638,58713,60142,59206,59313,58605,59505,60366,60390,64904,25024,31063,27204,30733,38265,32675,33420,33779,31828,60469,28229,23627,29188,31858,29022,30675,30739,32649,39739,38740,37591,39508,37619,30503,33916,29827,28972,28585,38371,29296,38370,36721,36481,36364,37523,36249,36763,38206,36723,36096,36260,36295,34019,36408,36080,36849,37157,35018,35686,36651,36770,36405,35985,36894,36945,35523,36834,12590,8677,19137,14270,32450,327,619,12902,5436,25730,34808,34083,35724,34157,33670,34543,34529,33899,33976,35854,65535,65535,65535,65427,65535,65535,65486,23249,32174,21806,32652,39379,37216,30795,39833,28674,29364,23235,30531,40586,42084,41769,25151,26581,58150,58060,58294,58056,58081,58063,58182,58159,58016,58175,58071,43502,43285,58133,36852,38944,38832,47253,36814,37187,36648,36904,42691,37462,36126,36378,29107,36863,31150,27551,31142,32438,38644,31393,29717,33234,64935,65343,65417,65296,65535,65310,45969,40856,48172,39297,43615,65466,65535,65535,65215,41481,41265,41776,41892,41788,40909,42169,41568,35656,26797,29265,28802
1877.5590551181103,39525,42991,42392,38111,43105,39375,30492,38455,57020,65239,65311,24982,25634,31170,64834,64950,65063,24088,26153,33725,57959,57680,58067,42600,41247,43186,40685,38592,39547,62436,62435,63510,42798,44563,44142,38821,37634,40159,41855,40275,40512,39660,41163,40212,40222,40735,39967,27017,30266,34404,25407,18313,43981,49466,50674,49969,50147,50674,49393,45157,49130,50404,49439,49467,50218,42490,49723,60675,65382,62492,62448,63347,63339,63282,62943,62243,62871,62326,62285,62119,61660,60839,60204,53345,43941,64755,45014,48103,46713,24298,17637,20074,17094,22674,62339,62309,62263,63015,62286,57729,59943,60272,54747,60888,59716,40101,53504,58121,52570,53171,52797,54012,42023,52872,60764,57514,58026,57627,60541,63240,62063,62056,62886,62058,60933,56770,59483,48850,59398,62933,62522,60093,62650,61151,63207,60838,62263,61971,62997,62959,63739,63681,63712,63805,63654,63594,63369,63466,63511,21358,23837,26014,25164,30870,17024,24311,2921,23206,18130,58509,58633,59990,59103,59250,58515,59314,60163,60232,64584,24354,31247,27242,30661,37920,32302,33313,33542,30845,60541,28602,22864,30435,32744,30340,31788,31904,33809,40749,39711,38652,40513,38550,31842,35096,31107,30137,29746,39601,30601,39644,37964,37749,37615,38804,37518,38031,39391,37964,37349,37520,37543,35339,37656,37271,38100,38449,36286,36917,37915,38020,37649,37242,38113,38203,36801,38094,11968,8571,19080,13513,32050,1305,108,12439,5197,25200,36038,35286,36943,35409,34874,35796,35748,35133,35188,37051,65003,65132,64854,64656,65002,65101,64887,23305,31619,21802,32218,38757,37122,30195,39111,28802,29384,22790,29986,40744,41626,40989,24955,26757,57718,57629,57864,57632,57657,57626,57756,57731,57586,57744,57635,44446,44129,57701,37704,39961,39990,47458,37961,38148,37671,38015,43593,38670,37282,37488,30116,37822,32237,28612,32059,31838,38558,32045,29159,33645,64326,64771,64949,64653,64987,64687,46981,41165,47836,39157,43688,65078,65330,65276,64654,42704,42478,42781,43271,42967,42612,43289,43068,37358,28624,30591,30116
1880.708661417323,41180,44695,43998,40405,45388,41667,32805,40211,56488,64464,64586,24731,25500,30312,63516,63769,64017,23996,25899,33957,57285,57014,57393,43475,42106,43923,41706,39563,40587,61621,61623,62803,43981,45908,45335,40362,39292,41823,43620,41885,42183,41485,42718,41811,41770,42474,41582,27742,30836,34469,25499,19298,44861,50399,51572,50871,51065,51694,50413,47232,50159,51413,50338,50403,51120,44455,50630,60013,64728,60652,60610,61582,61570,61491,61089,60328,60977,60429,60372,61116,61207,59944,59273,52341,42665,63546,43583,47330,45806,24672,17192,19377,16797,22757,60466,60435,60340,61174,60395,56236,58389,58970,53318,59272,57027,38089,51511,55473,50149,52474,51939,53227,41246,52148,59717,56592,56654,55824,58826,61422,60122,60114,61000,60092,60160,56782,58565,48360,58720,61725,61105,58810,61532,60082,61834,59630,60805,60703,61647,60626,61346,61242,61408,61390,61244,61162,61000,60924,60982,20312,22236,25660,24450,30881,16966,23903,1911,23194,18540,57976,58133,59397,58571,58760,58003,58694,59507,59615,63718,23950,31389,27209,30657,37490,31942,33272,33305,30052,60187,28792,22337,31643,33683,31565,32902,33055,34955,41675,40609,39620,41418,39391,33150,36310,32365,31341,30860,40731,31841,40818,39115,38925,38796,39995,38721,39213,40499,39113,38529,38692,38720,36537,38817,38397,39262,39655,37479,38071,39102,39209,38820,38451,39257,39380,38017,39278,11788,8525,19527,12848,31730,2739,0,12386,5328,24658,37197,36424,38076,36599,36031,36988,36892,36305,36335,38187,63782,64191,63422,63204,63798,64133,63717,23229,31074,21700,31745,38106,36799,29512,38428,28769,29167,22255,29434,40697,40863,40084,24673,26824,57048,56961,57196,56969,56995,56950,57094,57067,56919,57077,56962,45182,44784,57032,38541,40912,41151,47592,39130,39115,38607,39077,44431,39864,38380,38599,31219,38795,33334,29787,33114,31373,38377,32696,28936,34040,63310,63718,64046,63486,63579,63554,47953,40872,47121,39070,43679,64206,64664,64581,63668,43978,43739,43837,44692,44352,44403,44409,44842,39156,30673,32138,31680
1883.858267716536,42670,46197,45367,42564,47286,43730,34955,41878,55481,63157,63296,24627,25429,29493,61546,61976,62378,23749,25546,33969,56372,56105,56476,44124,42753,44452,42672,40484,41566,60226,60262,61356,45123,47177,46480,41768,40775,43283,45107,43282,43655,43133,44074,43208,43128,44011,43023,28462,31338,34273,25341,20005,45499,51152,52288,51594,51802,52508,51227,49081,50983,52216,51058,51155,51841,46200,51355,58858,63509,58179,58140,59182,59168,59064,58575,57758,58404,57877,57801,59467,60194,58386,57730,50663,41118,61719,41699,45999,44481,25028,17136,18953,16515,22543,57964,57936,57791,58699,57868,54042,56118,56943,51279,56810,53164,36140,48556,51684,46916,51394,50696,52019,40077,51069,58034,55033,54648,53229,56356,58932,57508,57499,58445,57452,58993,56455,57138,47432,57512,59882,59091,56964,59837,58378,59845,57913,58668,58815,59741,57230,57852,57702,58013,57828,57768,57682,57558,57297,57357,19530,20919,25373,23805,31033,17261,23473,1274,22940,18787,56994,57165,58314,57561,57788,57013,57604,58349,58490,62253,23764,31289,26952,30590,36882,31506,33161,32950,29393,59302,28682,21992,32767,34690,32621,33968,34171,36062,42504,41427,40468,42213,40148,34388,37564,33579,32540,31913,41761,33013,41882,40174,40001,39905,41089,39851,40306,41526,40163,39630,39775,39821,37582,39889,39461,40338,40767,38596,39147,40212,40321,39918,39601,40324,40471,39166,40379,11923,8441,20410,12248,31403,4374,204,12681,5737,24058,38287,37499,39126,37727,37142,38114,37964,37416,37421,39269,61879,62707,61247,61091,61951,62608,61985,22933,30513,21455,31212,37398,36180,28732,37780,28508,28628,21611,28849,40282,39712,39030,24213,26683,56135,56049,56288,56064,56092,56030,56191,56160,56008,56172,56046,45653,45209,56122,39370,41804,42302,47650,40314,40109,39459,40084,45199,41022,39416,39707,32336,39745,34383,30992,34243,30978,38013,33152,28941,34238,61825,62137,62669,61730,61173,61850,48514,39695,45908,38866,43461,62712,63457,63323,62157,45233,44975,44893,46042,45858,46110,45482,46695,40839,32803,33831,33409
1887.007874015748,43962,47467,46474,44425,48612,45403,36759,43351,54005,61317,61437,24610,25283,28704,58963,59594,60161,23275,25063,33648,55259,54995,55356,44525,43171,44762,43580,41363,42483,58245,58333,59161,46177,48274,47521,43019,42046,44504,46288,44433,44898,44549,45221,44382,44272,45312,44264,28972,31551,33687,24791,20193,45858,51694,52793,52114,52330,53056,51779,50616,51547,52756,51580,51694,52351,47629,51874,57214,61708,55175,55140,56247,56234,56103,55500,54636,55252,54773,54674,57150,58610,56147,55570,48287,39213,59296,39308,44053,42607,25190,17306,18705,16155,21879,54936,54916,54724,55693,54808,51145,53110,54184,48612,53477,48197,34209,44576,46815,42942,49917,49076,50364,38524,49644,55691,52816,52035,49838,53109,55866,54326,54315,55323,54246,57447,55776,55199,46063,55742,57408,56493,54565,57551,56014,57262,55682,55882,56288,57281,52850,53348,53162,53614,53210,53319,53256,53126,52688,52738,18940,19894,25087,23209,31191,17747,22981,993,22295,18710,55566,55732,56746,56075,56333,55547,56059,56699,56866,60199,23690,30772,26330,30334,36013,30890,32847,32367,28786,57834,28202,21743,33774,35764,33454,34933,35232,37108,43233,42164,41177,42897,40831,35528,38854,34732,33689,32896,42707,34127,42844,41159,40987,40951,42092,40919,41321,42488,41126,40661,40784,40856,38473,40889,40477,41347,41792,39650,40158,41257,41359,40954,40693,41326,41491,40257,41407,12198,8242,21589,11684,30973,5944,598,13217,6308,23363,39326,38530,40115,38808,38221,39186,38981,38482,38466,40314,59346,60702,58385,58374,59522,60522,59723,22354,29899,21038,30592,36590,35221,27844,37128,27964,27714,20846,28196,39381,38134,37791,23498,26246,55020,54934,55178,54957,54986,54906,55091,55054,54894,55066,54930,45844,45401,55009,40199,42648,43426,47630,41498,41137,40232,41029,45887,42120,40388,40801,33378,40632,35327,32133,35364,30558,37378,33233,29017,34077,59874,60049,60845,59396,57754,59589,48338,37448,44118,38379,42914,60518,61681,61417,60060,46405,46129,45903,47227,47384,47569,46479,48437,42227,34870,35575,35199
1890.1574803149608,45038,48488,47320,45864,49264,46583,38077,44545,52122,59002,59065,24600,24936,27920,55834,56676,57405,22526,24421,32919,54035,53771,54122,44695,43378,44880,44431,42216,43349,55762,55906,56320,47118,49139,48426,44104,43085,45473,47166,45324,45904,45700,46165,45336,45196,46365,45295,29108,31313,32650,23783,19720,45941,52026,53087,52434,52648,53317,52052,51793,51834,53016,51908,52017,52651,48683,52189,55141,59363,51819,51787,52955,52946,52787,52048,51145,51706,51299,51177,54224,56504,53293,52857,45272,36869,56356,36400,41505,40099,25010,17495,18499,15635,20693,51562,51551,51321,52335,51396,47630,49435,50774,45377,49360,42350,32231,39642,41073,38379,48077,47134,48301,36649,47928,52738,50002,48912,45743,49155,52403,50762,50749,51817,50662,55577,54773,52804,44308,53452,54384,53391,51686,54730,53053,54174,52989,52547,53181,54330,47709,48067,47859,48435,47776,48126,48109,47919,47339,47363,18434,19105,24722,22624,31211,18248,22397,991,21181,18223,53752,53897,54756,54178,54454,53665,54124,54624,54815,57634,23573,29723,25233,29779,34819,29992,32219,31475,28140,55806,27337,21485,34652,36881,34042,35758,36224,38074,43866,42821,41740,43478,41452,36556,40169,35812,34745,33812,43596,35205,43730,42100,41910,41955,43025,41944,42284,43407,42028,41643,41745,41848,39238,41846,41464,42317,42753,40665,41130,42260,42335,41954,41739,42288,42463,41312,42386,12420,7877,22867,11130,30360,7212,1044,13864,6913,22558,40341,39544,41073,39870,39289,40224,39974,39528,39497,41347,56271,58220,54934,55139,56591,57890,56981,21466,29193,20439,29851,35628,33909,26837,36401,27105,26421,19954,27438,37940,36143,36323,22474,25454,53792,53705,53958,53737,53767,53669,53880,53834,53665,53850,53700,45785,45391,53784,41036,43462,44508,47534,42666,42197,40941,41912,46485,43137,41300,41867,34260,41422,36120,33126,36393,30000,36396,32794,28987,33438,57539,57550,58661,56578,53449,56865,47212,34093,41739,37467,41945,57631,59371,58839,57378,47457,47161,46835,48191,48821,48653,47384,49912,43210,36755,37277,36946
1893.3070866141727,45897,49266,47932,46813,49244,47245,38845,45410,49949,56323,56299,24505,24290,27101,52250,53300,54176,21478,23597,31758,52830,52563,52902,44688,43429,44865,45236,43064,44181,52949,53136,53044,47947,49755,49192,45022,43895,46209,47782,45968,46691,46585,46927,46093,45910,47184,46128,28771,30549,31181,22343,18567,45792,52174,53200,52582,52785,53319,52072,52620,51870,53023,52071,52153,52770,49352,52331,52760,56563,48351,48322,49543,49542,49354,48461,47534,48014,47699,47554,50824,53988,49971,49725,41759,34040,53040,33016,38441,36939,24387,17480,18189,14902,19018,48078,48080,47823,48868,47872,43664,45250,46887,41714,44652,35979,30139,33962,34803,33456,45958,44967,45929,34558,46016,49306,46734,45444,41130,44656,48787,47067,47051,48176,46954,53477,53515,50066,42282,50756,50964,49934,48466,51499,49639,50735,49949,48825,49633,51011,42148,42367,42153,42826,41898,42531,42577,42275,41607,41588,17881,18444,24197,21996,30958,18605,21706,1145,19605,17335,51664,51779,52466,51988,52270,51488,51920,52250,52466,54702,23233,28108,23608,28847,33272,28729,31210,30230,27369,53321,26132,21109,35406,38002,34394,36417,37135,38944,44412,43401,42165,43968,42023,37475,41492,36818,35678,34669,44463,36273,44576,43035,42805,42946,43922,42954,43227,44317,42903,42606,42693,42823,39928,42793,42449,43284,43681,41670,42097,43251,43274,42946,42759,43240,43420,42361,43347,12410,7334,24028,10574,29506,8017,1414,14485,7432,21653,41365,40576,42039,40943,40375,41259,40980,40584,40551,42398,52765,55328,51019,51492,53248,54754,53822,20283,28356,19670,28956,34462,32269,25709,35507,25931,24791,18943,26541,35979,33806,34587,21129,24287,52581,52493,52754,52533,52564,52449,52688,52632,52450,52650,52488,45547,45242,52575,41893,44266,45538,47376,43805,43278,41611,42744,46990,44062,42164,42894,34927,42096,36737,33909,37265,29195,35018,31756,28687,32264,54975,54805,56269,53448,48526,53846,45084,29764,38831,36041,40513,54152,56632,55640,54180,48373,48061,47671,48921,50069,49291,48202,51025,43762,38377,38857,38559
1896.4566929133853,46558,49822,48358,47275,48657,47443,39073,45943,47648,53438,53309,24238,23297,26204,48314,49565,50564,20143,22578,30192,51798,51526,51850,44591,43404,44803,46015,43936,45012,50046,50249,49622,48690,50151,49848,45786,44501,46753,48202,46399,47297,47233,47544,46697,46442,47806,46791,27944,29282,29384,20587,16840,45491,52190,53185,52610,52792,53126,51905,53159,51719,52842,52119,52154,52762,49677,52348,50235,53450,45039,45013,46281,46291,46075,45019,44081,44463,44250,44087,47153,51231,46399,46368,37962,30725,49531,29262,35019,33192,23287,17063,17637,13940,16980,44754,44770,44500,45561,44508,39484,40792,42769,37832,39639,29543,27883,27863,28451,28453,43689,42709,43395,32398,44035,45596,43229,41845,36267,39852,45299,43528,43508,44683,43409,51271,52105,47149,40146,47827,47362,46325,45097,48045,45987,47148,46729,44926,45847,47493,36594,36692,36487,37222,36034,36955,37067,36613,35929,35847,17154,17770,23444,21268,30329,18699,20913,1316,17663,16142,49457,49539,50040,49670,49946,49181,49604,49749,49995,51601,22495,25981,21470,27510,31388,27061,29812,28637,26410,50554,24686,20522,36059,39082,34556,36909,37962,39713,44885,43910,42468,44385,42553,38305,42799,37755,36473,35481,45344,37365,45429,44002,43711,43954,44821,43981,44187,45250,43794,43585,43662,43815,40609,43769,43460,44283,44616,42700,43094,44263,44210,43964,43780,44218,44400,43437,44324,12042,6645,24873,10015,28394,8302,1611,14959,7776,20680,42433,41659,43052,42061,41510,42324,42037,41683,41662,43490,48954,52103,46783,47550,49591,51178,50317,18859,27359,18763,27881,33050,30359,24465,34355,24473,22912,17828,25482,33595,31234,32559,19490,22768,51544,51451,51723,51500,51532,51403,51669,51601,51405,51621,51449,45233,45042,51536,42787,45087,46518,47181,44911,44370,42273,43542,47407,44897,43004,43877,35361,42659,37188,34456,37942,28056,33232,30116,27988,30568,52394,52031,53860,50243,43364,50759,42079,24763,35531,34075,38633,50272,53634,51956,50605,49167,48845,48415,49447,51054,49480,48952,51756,43949,39713,40260,39980
1899.6062992125983,47056,50197,48663,47320,47693,47302,38851,46192,45407,50536,50298,23732,21963,25191,44141,45581,46672,18566,21368,28299,51094,50816,51123,44507,43400,44790,46796,44861,45878,47324,47504,46385,49390,50395,50443,46418,44946,47171,48510,46671,47779,47700,48060,47203,46830,48285,47328,26690,27631,27428,18699,14753,45137,52142,53111,52581,52737,52834,51643,53515,51472,52568,52114,52089,52693,49737,52306,47761,50200,42153,42129,43437,43464,43221,42002,41067,41341,41230,41056,43468,48442,42842,43022,34146,26991,46040,25300,31448,29013,21749,16109,16750,12771,14776,41857,41886,41618,42686,41574,35375,36353,38719,33996,34670,23548,25452,21762,22510,23681,41430,40515,40884,30339,42132,41858,39751,38361,31478,35044,42221,40432,40406,41621,40317,49107,50674,44253,38090,44883,43831,42803,41805,44596,42358,43650,43537,41089,42074,43983,31513,31517,31333,32090,30682,31851,32017,31389,30770,30603,16157,16942,22419,20391,29272,18471,20041,1379,15523,14813,47311,47366,47672,47417,47676,46942,47360,47318,47604,48555,21225,23482,18906,25787,29230,24997,28072,26750,25234,47735,23131,19661,36654,40075,34598,37253,38709,40385,45300,44354,42678,44748,43047,39080,44070,38638,37136,36270,46273,38514,46335,45040,44671,45010,45762,45058,45200,46239,44742,44611,44687,44854,41354,44809,44523,45347,45596,43782,44156,45326,45177,45038,44831,45254,45434,44572,45353,11259,5876,25257,9472,27048,8121,1589,15202,7897,19696,43578,42823,44145,43253,42718,43449,43179,42855,42860,44645,44962,48630,42373,43432,45713,47251,46546,17279,26191,17762,26614,31375,28269,23121,32874,22793,20903,16636,24253,30940,28573,30245,17629,20961,50836,50738,51019,50796,50827,50686,50978,50897,50688,50918,50739,44962,44888,50825,43736,45954,47466,46981,45989,45459,42960,44336,47760,45662,43850,44821,35588,43134,37511,34786,38427,26542,31070,27951,26826,28431,50031,49466,51643,47228,38407,47860,38486,19535,32043,31622,36379,46254,50592,47998,46851,49874,49550,49088,49836,51735,49287,49669,52158,43915,40797,41472,41194
1902.755905511811,47441,50445,48916,47075,46595,46987,38326,46247,43424,47820,47486,22954,20352,24045,39845,41464,42611,16824,19987,26195,50850,50567,50853,44541,43515,44921,47614,45869,46817,45049,45158,43650,50100,50583,51040,46954,45291,47534,48797,46852,48201,48056,48525,47673,47124,48688,47791,25143,25780,25525,16900,12590,44830,52101,53050,52561,52690,52548,51386,53813,51227,52302,52119,52032,52634,49645,52270,45540,47013,39930,39908,41248,41295,41028,39657,38738,38903,38885,38706,40048,45851,39584,39944,30607,22982,42785,21348,27975,24634,19877,14572,15489,11459,12640,39622,39663,39411,40479,39309,31642,32255,35053,30493,30118,18485,22890,16116,17466,19449,39353,38547,38594,28557,40455,38369,36587,35247,27106,30560,39808,38032,37999,39244,37929,47137,49362,41591,36310,42157,40632,39618,38828,41399,39033,40482,40598,37561,38583,40703,27350,27296,27138,27876,26308,27647,27839,27040,26569,26295,14847,15856,21117,19340,27800,17929,19133,1256,13400,13554,45412,45453,45563,45426,45660,44970,45375,45161,45499,45801,19365,20810,16077,23754,26905,22608,26092,24667,23856,45122,21612,18509,37240,40949,34608,37494,39390,40976,45676,44742,42832,45079,43510,39844,45288,39489,37693,37059,47279,39749,47334,46175,45718,46139,46781,46209,46294,47311,45782,45716,45795,45967,42228,45939,45659,46501,46657,44944,45311,46466,46210,46195,45941,46372,46552,45793,46462,10093,5128,25118,8981,25534,7634,1362,15183,7799,18769,44822,44090,45346,44543,44021,44663,44432,44124,44167,45879,40908,44995,37931,39252,41704,43082,42589,15647,24860,16714,25162,29453,26108,21707,31037,20980,18895,15402,22866,28204,25979,27691,15650,18968,50591,50486,50774,50552,50582,50434,50746,50652,50433,50673,50492,44851,44875,50573,44758,46894,48407,46814,47056,46540,43708,45161,48084,46391,44740,45743,35676,43569,37773,34953,38757,24670,28614,25413,25214,25996,48108,47337,49817,44664,34108,45398,34719,14612,28615,28803,33877,42398,47744,44035,43157,50547,50228,49724,50179,52116,48835,50388,52347,43853,41712,42517,42229
1905.905511811024,47771,50630,49187,46695,45608,46677,37677,46229,41880,45484,45081,21918,18576,22777,35535,37323,38494,15014,18474,24015,51148,50861,51124,44785,43834,45274,48502,46982,47864,43434,43425,41675,50873,50823,51704,47436,45606,47918,49144,47013,48629,48382,48988,48164,47380,49082,48235,23483,23949,23892,15408,10652,44651,52127,53064,52606,52711,52362,51225,54180,51075,52135,52186,52046,52647,49518,52297,43760,44089,38542,38521,39887,39957,39670,38167,37274,37340,37394,37220,37168,43685,36902,37383,27638,18916,39972,17661,24851,20350,17828,12513,13889,10098,10801,38221,38270,38046,39114,37886,28579,28817,32074,27609,26338,14772,20301,11366,13736,16036,37626,36959,36713,27217,39144,35402,34010,32742,23483,26721,38247,36514,36473,37736,36431,45512,48308,39369,34984,39871,38011,37006,36392,38697,36275,37871,38134,34576,35632,37874,24474,24398,24265,24951,23298,24697,24878,23933,23684,23283,13250,14468,19576,18122,25994,17143,18244,943,11518,12570,43934,43976,43898,43879,44084,43452,43820,43464,43865,43556,16955,18200,13199,21532,24555,20022,24007,22515,22328,42964,20269,17097,37872,41696,34677,37692,40027,41512,46032,45087,42970,45398,43945,40645,46449,40339,38189,37874,48382,41098,48454,47427,46879,47362,47908,47456,47492,48484,46942,46920,47007,47172,43283,47179,46888,47759,47827,46204,46579,47699,47339,47450,47132,47592,47771,47117,47672,8661,4514,24498,8590,23951,7081,1008,14933,7543,17978,46181,45475,46668,45946,45433,45985,45811,45506,45596,47200,36893,41287,33580,35113,37650,38794,38532,14070,23399,15658,23558,27336,23997,20261,28872,19136,17019,14168,21353,25583,23602,24984,13678,16908,50893,50781,51072,50853,50879,50730,51056,50948,50726,50968,50790,44997,45083,50865,45871,47925,49380,46712,48136,47614,44548,46051,48430,47128,45710,46672,35719,44019,38058,35046,39002,22520,25991,22707,23240,23447,46800,45829,48538,42771,30866,43582,31250,10546,25515,25801,31289,39003,45324,40370,39778,51243,50933,50367,50570,52246,48288,51148,52476,43972,42575,43460,43159
