Wavelength (nm),ABS_mean,ABS_std,HDPE_mean,HDPE_std,LDPE_mean,LDPE_std,PA6_mean,PA6_std,PA66_mean,PA66_std,PC_mean,PC_std,PET_mean,PET_std,PETG_mean,PETG_std,PLA_mean,PLA_std,PMMA_mean,PMMA_std,POM_mean,POM_std,PP_mean,PP_std,PS_mean,PS_std,PVC_mean,PVC_std,TPU_mean,TPU_std
1716.9291338582675,2646.6666666666665,1811.5824267443336,22217.755102040817,16431.266998150655,13209.761904761905,1755.8480763210073,26259.51851851852,8226.632785678343,39935.1935483871,7570.62792989205,25472.212765957447,473.538555179286,33482.70909090909,11190.47759915501,14874.076923076924,4633.568569298455,16114.772727272728,21948.21453067904,11142.713286713286,15383.06464034343,204.5625,512.6568014702916,13629.6,20863.060665683734,13145.861111111111,12677.11076475318,13553.329896907217,19100.08353019013,169.73333333333332,94.59208329570833
1720.0787401574803,2818.6666666666665,2261.143228195131,18657.163265306124,18331.88915896585,8503.380952380952,1391.2235271495128,25611.37037037037,8266.869088687232,39637.709677419356,7659.911854936075,26948.936170212764,481.46122462704636,33442.454545454544,11286.095076071073,14473.846153846154,4537.73892943567,14836.772727272728,22646.957367244755,11377.895104895106,15481.247193534466,164.6875,469.9792174594,12684.916666666666,21570.931018612104,14253.0,13181.400659009396,12096.505154639175,20030.375995937604,396.6,156.33673059563878
1723.2283464566929,3138.8571428571427,2691.5686395662656,15798.387755102041,20047.720396457647,4695.857142857143,1072.7524582748315,25574.074074074073,8247.178960670604,39704.77419354839,7695.806305446294,28112.340425531915,487.46200186208705,33747.836363636365,11419.929579091324,14332.846153846154,4544.5814708905955,13889.0,23241.47276666512,11808.622377622378,15619.034768581465,218.625,404.28577068083905,12139.716666666667,22165.978984389316,15315.333333333334,13465.451983172008,11250.59793814433,20796.13204701049,622.2666666666667,198.1109004797285
1726.3779527559054,3669.0476190476193,3066.5233529068228,13787.285714285714,21485.851109936688,1973.0,750.7332923152378,26020.74074074074,8173.026161495406,40104.74193548387,7701.349672110231,29047.85106382979,491.699353684507,34440.32727272727,11536.18813686983,14482.576923076924,4635.402282543115,13409.272727272728,23652.529513355767,12519.874125874127,15782.368304498566,403.8125,330.2707636829969,11939.433333333332,22672.664067379064,16411.805555555555,13578.133241476991,10977.907216494845,21419.874507550834,789.6666666666666,216.69692096464027
1729.5275590551182,4435.0952380952385,3351.3049470426536,12681.163265306122,22590.877279536056,420.7142857142857,400.4387050006343,26786.51851851852,8049.833439134329,40779.290322580644,7699.597187593431,29868.255319148935,494.4502844051183,35515.94545454546,11583.77527785885,14930.846153846154,4782.450536093135,13467.045454545454,23826.049963465834,13567.916083916083,15956.829270584443,737.5,271.92393237815605,12030.633333333333,23106.774726593838,17600.027777777777,13570.699546953092,11195.731958762886,21930.697917409034,868.8666666666667,215.16315256619157
1732.6771653543308,5419.380952380952,3518.7665516984034,12444.469387755102,23350.083070343022,14.333333333333334,44.58628161146103,27695.48148148148,7880.538651313263,41649.32258064516,7710.069990005307,30693.72340425532,495.57332807042184,36930.454545454544,11526.683785213227,15663.0,4954.27693241677,14055.863636363636,23740.12738208809,14971.937062937062,16129.027772006744,1214.5,256.9883265831349,12364.7,23473.21839409046,18902.0,13489.655703538174,11787.814432989691,22359.301281583386,858.0666666666667,204.9150935279184
1735.8267716535431,6561.809523809524,3552.708123578107,12955.040816326531,23793.803897584374,621.0,312.19392630070115,28586.48148148148,7668.509089586089,42624.06451612903,7748.65144535771,31632.382978723403,494.82597642435746,38608.63636363636,11347.901477387608,16646.615384615383,5122.251811586559,15102.181818181818,23408.486581961068,16711.16083916084,16287.408265991304,1810.875,291.3758043746941,12898.5,23768.777249787167,20298.63888888889,13370.168851573968,12621.927835051547,22732.83217203265,778.7333333333333,207.12877368653753
1738.976377952756,7772.952380952381,3452.4700678153604,14026.65306122449,23986.310989387955,2023.0,589.6272430224758,29337.333333333332,7416.822345432288,43611.12903225807,7826.970310497874,32761.76595744681,492.20676388645114,40454.836363636365,11051.45837149376,17835.923076923078,5266.028688483286,16483.045454545456,22874.618298806996,18728.083916083917,16421.53057971061,2491.3125,352.3367917827345,13593.65,23984.709445689903,21732.13888888889,13234.915476690976,13564.814432989691,23071.03285455322,672.0666666666667,236.7410587306074
1742.1259842519685,8949.809523809523,3234.926695556421,15436.775510204081,24013.181566581385,3945.4761904761904,774.2874216580484,29880.48148148148,7131.435933378304,44527.67741935484,7951.146451672345,34117.10638297872,487.4352432295353,42365.836363636365,10658.389501000667,19177.03846153846,5374.240550861183,18052.863636363636,22200.243641774126,20937.566433566433,16520.99190437208,3216.25,418.17856532825783,14413.85,24111.42055252725,23119.11111111111,13093.932973323048,14500.092783505155,23382.83073137232,589.2666666666667,285.9185120896434
1745.275590551181,9996.285714285714,2934.6318523527852,16958.877551020407,23961.50785997788,6095.952380952381,869.2456212793819,30210.333333333332,6822.496377046661,45309.06451612903,8121.262876272082,35687.063829787236,480.9108115770695,44242.4,10201.751980731722,20615.0,5445.583475130593,19672.045454545456,21451.46699894963,23238.377622377622,16574.905382258683,3951.375,478.99815696409524,15322.983333333334,24141.90280576607,24367.277777777777,12948.368100976859,15340.577319587628,23664.921745776228,585.5333333333333,334.0887839415678
1748.4251968503936,10841.619047619048,2601.1584319699978,18395.244897959183,23899.831430137834,8204.57142857143,916.7990158012549,30378.37037037037,6504.18027487023,45915.12903225807,8327.766051151144,37418.78723404255,473.199653610879,46000.96363636364,9718.743403554403,22100.26923076923,5485.493278132594,21231.136363636364,20687.080518780214,25526.76923076923,16570.415790324274,4674.0,533.4677825323662,16285.35,24074.380107509172,25395.166666666668,12794.754308135638,16035.731958762886,23903.123840846292,711.7333333333333,364.2262056591877
1751.5748031496064,11453.809523809523,2291.078382376956,19602.224489795917,23863.452020555607,10059.047619047618,980.40989854295,30479.074074074073,6192.87158263091,46332.67741935484,8552.431008432995,39229.914893617024,465.0577099758344,47581.63636363636,9241.98263924642,23594.23076923077,5504.1826634750605,22667.636363636364,19947.827563525112,27709.965034965036,16494.788100103284,5373.8125,584.9548293191108,17264.633333333335,23913.258148264857,26148.86111111111,12629.134597238019,16573.278350515466,24075.26771997563,1010.8666666666667,364.8551980656923
1754.724409448819,11845.761904761905,2054.086424313435,20504.714285714286,23851.323414272945,11530.57142857143,1096.9802086780292,30629.777777777777,5904.6910122899135,46573.93548387097,8771.521433246467,41025.55319148936,456.92067417639834,48953.0,8794.224005251712,25073.76923076923,5511.162339412707,23969.590909090908,19254.459992567226,29716.39160839161,16337.089430600117,6055.125,640.4839844797058,18227.133333333335,23669.25640887117,26614.305555555555,12451.236845790427,16974.577319587628,24156.473995036773,1512.5333333333333,335.27379193064814
1757.8740157480315,12072.190476190477,1912.182538084928,21100.408163265307,23833.80160391177,12583.904761904761,1243.556225575587,30945.222222222223,5651.1944350915655,46671.87096774193,8961.580047686492,42717.936170212764,449.41230674924026,50113.4,8387.088090630741,26531.884615384617,5513.578520531925,25170.81818181818,18608.194823875467,31501.88811188811,16091.098992880188,6729.9375,709.5507794328395,19143.983333333334,23358.35562027121,26821.555555555555,12265.494519279242,17285.577319587628,24124.626208667756,2233.2,290.72718024521436
1761.023622047244,12219.047619047618,1854.5793381632263,21449.938775510203,23768.250983027126,13274.238095238095,1370.01212732769,31515.51851851852,5436.414207438782,46672.06451612903,9104.736873969767,44242.10638297872,442.60237349463836,51087.09090909091,8021.820761971069,27977.19230769231,5513.762459792565,26334.227272727272,17996.723911291636,33052.195804195806,15758.03244003645,7413.25,801.8779130890188,19994.35,22999.61575173594,26839.027777777777,12081.263368644926,17564.82474226804,23965.120132155946,3174.733333333333,276.4179122673171
1764.1732283464569,12387.238095238095,1852.9182621388888,21658.428571428572,23613.819701563723,13728.285714285714,1445.7328391431356,32388.666666666668,5256.480472993594,46624.0,9193.285793306948,45567.255319148935,436.6307397529846,51917.763636363634,7693.090867108407,29427.923076923078,5508.387652711488,27530.772727272728,17401.7862613213,34380.18881118881,15347.409388895714,8116.9375,921.5789079583744,20768.033333333333,22612.494780516565,26762.916666666668,11911.848749541125,17870.94845360825,23675.112723741764,4326.733333333334,346.92390456057586
1767.3228346456692,12673.52380952381,1888.7448495167268,21851.163265306124,23341.993254994344,14114.42857142857,1484.9396836052224,33561.7037037037,5099.315254066633,46572.41935483871,9228.818278855724,46699.70212765958,431.44373735877923,52658.09090909091,7391.2487744819555,30904.846153846152,5491.769461884322,28818.0,16804.042462779875,35519.65034965035,14875.790690748081,8843.875,1068.2527717609723,21466.233333333334,22213.256987188728,26699.61111111111,11771.140965367087,18251.917525773195,23263.641116411636,5667.333333333333,490.69456442430214
1770.4724409448818,13153.047619047618,1959.518781455101,22145.938775510203,22939.949598193973,14608.857142857143,1544.4103293186442,34981.59259259259,4948.38665260192,46549.8064516129,9218.463409915905,47678.234042553195,426.62097447544835,53359.03636363636,7103.255906371736,32422.615384615383,5456.405756095118,30221.136363636364,16191.359495100674,36517.307692307695,14364.670384731033,9586.1875,1235.4780056090638,22100.466666666667,21812.194480356367,26746.944444444445,11670.234478136734,18736.453608247422,22749.815948058313,7165.533333333334,666.3803585207341
1773.6220472440946,13867.380952380952,2067.5139540311156,22629.95918367347,22411.452319284406,15359.42857142857,1687.8408459000023,36555.40740740741,4783.758333881653,46571.354838709674,9172.07549083485,48562.765957446805,421.7328595195677,54059.36363636364,6814.402972217639,33981.07692307692,5397.701433324522,31722.81818181818,15560.846292235476,37423.81118881119,13836.06014799357,10325.75,1414.2966228836156,22689.65,21411.96773989179,26977.083333333332,11614.467358464326,19331.865979381444,22159.208241479544,8783.933333333332,845.1907450721143
1776.7716535433071,14817.57142857143,2203.431535267716,23343.244897959183,21776.28601655293,16458.04761904762,1928.4220906319208,38167.51851851852,4586.432716662469,46633.51612903226,9098.490796053424,49418.21276595745,416.5355562545224,54777.65454545455,6512.998075787112,35560.03846153846,5315.6533608171685,33262.954545454544,14918.41851683309,38285.97202797203,13309.438724456291,11037.0625,1594.7378886806916,23255.133333333335,21007.949813080017,27424.666666666668,11601.628094558295,20023.371134020617,21518.750894227724,10480.533333333333,1009.0774576590023
1779.9212598425197,15966.095238095239,2341.2276776402487,24271.061224489797,21067.78345460502,17923.666666666668,2218.2709769061416,39700.2962962963,4341.159000516343,46716.32258064516,9006.533164202374,50298.46808510638,410.5127489695612,55508.58181818182,6196.773552542291,37117.46153846154,5216.979255873366,34746.681818181816,14275.95214906511,39141.58041958042,12798.575297904064,11692.9375,1769.189802874115,23815.316666666666,20591.540490770854,28081.444444444445,11622.771584371309,20780.134020618556,20851.814521962522,12211.4,1147.3447491200425
1783.0708661417325,17246.47619047619,2447.8919136395048,25347.081632653062,20331.676841249704,19698.333333333332,2490.4382351655713,41054.2962962963,4040.286566796733,46786.41935483871,8905.783871873862,51232.89361702128,403.22504323413807,56222.98181818182,5878.51028899765,38592.692307692305,5115.166835155945,36061.36363636364,13642.987401277074,40016.37762237762,12309.53404434424,12271.625,1931.4846904324663,24380.15,20154.706531250544,28899.61111111111,11665.115680899413,21561.268041237112,20175.24095872431,13933.066666666668,1256.8097425182893
1786.2204724409448,18577.095238095237,2495.9951141733677,26466.469387755104,19618.942133895613,21656.95238095238,2695.1873771098785,42164.37037037037,3686.6927781690147,46804.22580645161,8807.123988511314,52218.70212765958,394.8091871408164,56874.6,5586.216405663953,39914.846153846156,5028.117935801761,37097.22727272727,13021.969575688823,40924.52447552448,11839.6934210876,12761.1875,2079.344103880777,24948.0,19693.11640396207,29801.333333333332,11714.25176867904,22324.20618556701,19496.971834101714,15605.266666666666,1339.9757941428975
1789.3700787401574,19876.619047619046,2471.9102209808448,27503.38775510204,18976.14805520107,23630.428571428572,2812.0697100928646,43007.59259259259,3295.192955169239,46729.87096774193,8721.40169535481,53220.48936170213,385.3132393780651,57408.30909090909,5352.770208449341,41014.769230769234,4976.269875099469,37769.181818181816,12406.12475438997,41870.944055944055,11377.526090540343,13162.75,2213.741925451113,25502.966666666667,19207.987927740432,30693.972222222223,11756.665536069577,23031.75257731959,18815.84880926207,17194.333333333332,1404.7561433295896
1792.5196850393702,21080.761904761905,2381.7887816625375,28335.0,18432.490234498917,25434.714285714286,2849.597467694544,43605.11111111111,2889.948139139106,46530.45161290323,8654.08570239704,54177.914893617024,375.0111391132686,57772.490909090906,5199.268871232945,41838.38461538462,4977.43622666655,38032.681818181816,11785.05115268863,42855.04895104895,10904.78130735505,13492.4375,2337.5324588321228,26017.033333333333,18704.27462192058,31487.027777777777,11780.82668643823,23657.432989690722,18122.52728268022,18674.533333333333,1461.5696524247105
1795.6692913385828,22151.95238095238,2249.1343832512325,28861.551020408162,17990.853355288033,26904.238095238095,2838.088338917789,44012.444444444445,2501.9148271812,46183.83870967742,8601.861726831803,55018.65957446808,364.55634807114234,57930.854545454546,5121.008865157802,42360.769230769234,5042.761387204834,37892.59090909091,11153.28248323454,43874.42657342657,10400.982903048329,13777.1875,2455.368740605726,26453.3,18189.295659169067,32108.944444444445,11778.439889014835,24187.81443298969,17401.299366894604,20031.8,1520.8973754552496
1798.818897637795,23084.428571428572,2111.8301377270486,29023.081632653062,17627.227971309603,27919.04761904762,2818.063392375465,44306.92592592593,2161.093891835301,45682.58064516129,8551.275278498386,55674.55319148936,354.44153306596957,57871.36363636364,5090.937850243442,42593.769230769234,5174.4318625904925,37405.59090909091,10517.681855112938,44927.20979020979,9852.045936292283,14051.125,2572.7654351640767,26772.166666666668,17669.59624247884,32518.583333333332,11745.788820714995,24622.19587628866,16634.540904574504,21263.6,1589.857721097499
1801.968503937008,23902.85714285714,2010.9027180588819,28809.530612244896,17301.002857687647,28426.333333333332,2830.8796770671383,44570.37037037037,1889.6184633147145,45033.096774193546,8484.618573953308,56096.8085106383,345.53724055218726,57612.12727272727,5077.772915737928,42590.692307692305,5363.022854332683,36669.86363636364,9898.050387899879,46013.13986013986,9260.19706597645,14348.4375,2693.9954985288578,26939.116666666665,17150.704203318368,32711.5,11686.323470193694,24969.711340206184,15807.506808611673,22379.133333333335,1671.5595858026986
1805.1181102362204,24654.14285714286,1974.5890539483878,28261.20408163265,16969.76189144174,28448.238095238095,2913.89039413375,44872.48148148148,1696.1939173374665,44254.51612903226,8385.491506055381,56268.04255319149,338.45317457621115,57200.29090909091,5067.5655825606955,42441.153846153844,5589.107323056075,35809.36363636364,9318.44957619733,47131.804195804194,8654.528667995573,14697.0625,2822.108220567339,26930.883333333335,16637.64237514004,32719.416666666668,11612.088524883118,25244.907216494845,14913.828005408148,23397.6,1765.554976015568
1808.267716535433,25394.666666666668,2006.0530385936445,27461.551020408162,16601.77503303177,28077.714285714286,3095.925634994317,45257.96296296296,1575.5793403975304,43374.709677419356,8246.056180297102,56207.82978723404,333.9584200866378,56707.01818181818,5073.357505783286,42260.92307692308,5824.567319176705,34955.954545454544,8791.637982027285,48279.86713286713,8096.7945744564695,15113.25,2958.338712436424,26741.8,16135.677909320491,32602.277777777777,11543.6733095837,25463.39175257732,13960.710147621838,24345.2,1869.5807444451282
1811.4173228346456,26176.04761904762,2085.808384483111,26523.061224489797,16180.801264698857,27462.571428571428,3393.2258085419394,45740.59259259259,1515.4422715707942,42426.54838709677,8068.503881936228,55969.744680851065,332.327156680659,56215.836363636365,5129.689534336136,42175.807692307695,6038.109561642813,34227.40909090909,8306.200168653264,49447.44055944056,7676.63299829572,15599.5625,3101.1359404408167,26386.95,15649.023717605092,32436.333333333332,11505.937327214056,25637.494845360823,12969.965478674749,25251.733333333334,1979.0933097984262
1814.5669291338584,27033.14285714286,2186.7563995608675,25569.979591836734,15702.982569276835,26779.809523809523,3799.434263890294,46303.40740740741,1501.7162837840465,41441.645161290326,7863.246815851117,55633.48936170213,333.5137160942513,55809.87272727273,5272.191688660749,42301.96153846154,6199.298499276841,33711.681818181816,7824.899182541724,50614.3006993007,7485.115583689293,16143.8125,3247.4448074361094,25901.866666666665,15179.194022813672,32298.972222222223,11521.909974975963,25774.05154639175,11976.108154284353,26145.4,2090.669551443588
1817.716535433071,27975.095238095237,2287.053061302999,24719.285714285714,15171.773868817403,26207.761904761905,4283.507340227964,46906.40740740741,1520.804009075201,40448.74193548387,7643.8193711366575,55289.36170212766,336.71570340014097,55557.27272727273,5517.772200163083,42727.153846153844,6283.542966121947,33456.40909090909,7300.27293798035,51748.77622377622,7571.827520874219,16722.8125,3392.2911914138135,25339.283333333333,14720.955842031983,32254.583333333332,11604.90164728058,25874.061855670105,11020.204824199407,27049.133333333335,2199.8826898016378
1820.8661417322835,28981.333333333332,2375.375946853232,24064.73469387755,14593.664837133687,25897.666666666668,4796.096958126059,47499.22222222222,1561.630399989972,39469.096774193546,7422.47050583494,55022.85106382979,340.6292037006837,55500.03636363636,5858.553085295305,43496.61538461538,6276.251668465595,33466.59090909091,6696.179233909784,52807.9020979021,7912.436411273277,17306.0625,3530.068208773557,24763.783333333333,14262.130931352984,32343.13888888889,11754.462193266523,25934.123711340206,10141.533275623158,27977.266666666666,2303.4667631396137
1824.015748031496,30006.761904761905,2449.825706234977,23666.469387755104,13976.754277249564,25952.285714285714,5283.359962163842,48035.11111111111,1619.6173149585616,38516.354838709674,7208.8244290094235,54899.085106382976,344.2065702011941,55646.8,6273.027285421,44606.07692307692,6175.006632964839,33709.09090909091,6009.639823643123,53741.51748251748,8420.97785781807,17862.9375,3656.3550406919935,24243.1,13784.911953170635,32573.527777777777,11958.476817922254,25949.319587628866,9368.848903918863,28935.066666666666,2399.6382356976687
1827.1653543307089,30989.0,2514.5632016789905,23546.244897959183,13333.273692855644,26414.285714285714,5699.152795375292,48485.03703703704,1704.6076442543842,37597.16129032258,7010.738385927755,54952.59574468085,345.8276941259122,55972.07272727273,6740.1493775045055,46002.192307692305,5989.715422925628,34124.545454545456,5287.613387800112,54498.55244755245,8992.266266680812,18367.375,3767.1465971441835,23840.133333333335,13271.164169565367,32923.77777777778,12197.186574760026,25916.505154639177,8714.738115108328,29918.0,2489.012575299691
1830.3149606299207,31861.95238095238,2576.9255486813568,23689.571428571428,12679.972978468599,27264.095238095237,6014.3708367840345,48845.555555555555,1840.7325098556569,36712.1935483871,6836.494307329738,55183.17021276596,344.7122956500031,56422.12727272727,7246.323356282251,47592.730769230766,5739.398082603412,34642.22727272727,4636.664846944684,55035.25174825175,9538.505511408393,18802.5625,3860.9866447701875,23605.116666666665,12708.154397986184,33346.86111111111,12451.578222486894,25838.082474226805,8175.581912099313,30915.733333333334,2574.6250592184397
1833.464566929134,32569.95238095238,2644.2067399215803,24053.85714285714,12035.020224159092,28430.14285714286,6219.890370230578,49143.11111111111,2054.8909556242083,35859.83870967742,6695.178010097166,55559.063829787236,340.46397655260614,56925.490909090906,7782.451756408545,49263.03846153846,5449.546011301303,35194.681818181816,4216.088206192643,55323.82517482517,10005.177752071928,19162.25,3937.489801574094,23569.983333333334,12091.841514690344,33780.166666666664,12706.629375382492,25723.546391752578,7735.698350472136,31914.333333333332,2661.2386506203375
1836.6141732283463,33079.95238095238,2721.914635591409,24580.571428571428,11410.94729116004,29807.095238095237,6326.736847205426,49429.555555555555,2358.93228096375,35037.6129032258,6594.258923744343,56025.48936170213,333.3846971140177,57407.181818181816,8336.254306212786,50896.846153846156,5146.2562545864175,35732.27272727273,4174.916310340497,55359.12587412587,10372.71551451185,19451.6875,3998.349842728091,23745.9,11428.366597637654,34159.36111111111,12952.805753865707,25590.76288659794,7374.7334067114525,32901.6,2754.196695953286
1839.763779527559,33389.90476190476,2810.1162644099145,25207.877551020407,10809.8230113183,31277.04761904762,6361.205250251533,49773.59259259259,2739.6556320397926,34245.51612903226,6536.402176352843,56518.744680851065,324.5895914801314,57803.527272727275,8889.83017908062,52395.96153846154,4852.2916987017525,36228.86363636364,4535.694918146047,55163.27972027972,10651.465889073308,19684.1875,4046.2521581512624,24122.583333333332,10730.902304857167,34431.11111111111,13185.652022764443,25464.371134020617,7073.396236311649,33870.73333333333,2858.4252416710533
1842.913385826772,33531.28571428572,2905.147634030017,25883.367346938776,10222.993799880893,32733.761904761905,6357.782504292049,50244.92592592593,3166.5734831427267,33486.87096774193,6517.136377581479,56979.40425531915,315.37715749758087,58073.69090909091,9422.005211925629,53695.92307692308,4583.051132857949,36684.63636363636,5183.587942600925,54784.79020979021,10873.031649760214,19878.1875,4084.567422303585,24672.516666666666,10018.179923671543,34563.444444444445,13403.614538301154,25373.22680412371,6819.554991233429,34823.13333333333,2976.209644646843
1846.062992125984,33564.95238095238,2999.4378120255496,26571.673469387755,9640.37552064711,34099.666666666664,6351.013899808089,50900.2962962963,3604.27759048128,32768.54838709677,6525.674983447626,57363.95744680851,307.35667529565774,58207.0,9915.649911308707,54774.346153846156,4344.8205853221425,37121.954545454544,5978.248508150745,54293.27972027972,11080.639206402122,20052.75,4116.957045258063,25355.716666666667,9310.717493103788,34553.194444444445,13608.080156492491,25346.865979381444,6611.942937974294,35767.333333333336,3107.355803394405
1849.2125984251968,33571.619047619046,3085.0283548313423,27259.571428571428,9062.981279549758,35337.19047619047,6367.131922310058,51768.7037037037,4022.6957224194166,32100.8064516129,6548.634309333339,57651.85106382979,302.18952618002965,58222.72727272727,10363.88694449853,55650.230769230766,4135.818534068627,37574.09090909091,6824.663440979682,53769.95104895105,11318.992860463608,20224.25,4146.5586710548305,26126.416666666668,8631.162189592753,34426.13888888889,13803.240105039702,25411.80412371134,6463.233434245587,36719.26666666667,3250.246666878616
1852.362204724409,33637.666666666664,3155.6734747697014,27954.448979591838,8512.902903195456,36450.80952380953,6418.026425764704,52842.59259259259,4402.017797087043,31494.225806451614,6572.830679590023,57845.765957446805,300.94476857842466,58163.490909090906,10771.4920345288,56372.92307692308,3948.132352265552,38074.454545454544,7672.919289928186,53294.496503496506,11623.631437225173,20404.625,4175.866704574632,26939.733333333334,8003.9156456213495,34233.916666666664,13994.460055431062,25587.628865979383,6399.321053419164,37696.26666666667,3401.0680962832184
1855.5118110236224,33839.90476190476,3208.8731727116847,28678.224489795917,8034.129627282077,37480.0,6495.770528729041,54073.62962962963,4734.030912197406,30958.09677419355,6587.918484496957,57965.936170212764,303.55562456056384,58083.09090909091,11150.699006662768,57005.57692307692,3772.134502588859,38642.72727272727,8502.969947354855,52930.307692307695,12013.288944995656,20600.875,4205.348214996589,27757.2,7455.737497167309,34044.27777777778,14186.66994558842,25885.278350515466,6451.370030701729,38711.46666666667,3555.5525752765284
1858.6614173228347,34230.95238095238,3246.266785917552,29459.448979591838,7680.271702945827,38484.95238095238,6574.78120205344,55376.333333333336,5020.116731710528,30496.645161290322,6587.35390875963,58040.0,309.03914232563113,58031.03636363636,11513.880298402895,57603.730769230766,3601.0500344471357,39276.09090909091,9308.208556816402,52711.755244755244,12483.097759265032,20816.25,4234.906071862752,28550.116666666665,7012.122270496207,33930.88888888889,14382.148465638029,26305.309278350516,6641.265261641107,39768.066666666666,3709.300643277951
1861.8110236220475,34828.57142857143,3272.2539570124554,30323.020408163266,7495.431034125963,39530.0,6617.420580774441,56637.7037037037,5267.719056703447,30107.41935483871,6568.972997622715,58090.55319148936,315.3997671655961,58036.6,11866.47054458294,58196.307692307695,3434.553389051991,39941.5,10085.156048506502,52634.62237762238,13003.130392227147,21052.0,4263.274299174286,29301.516666666666,6692.364035455302,33959.916666666664,14578.095061836588,26839.25773195876,6966.939877985969,40853.26666666667,3858.6325983292177
1864.96062992126,35612.23809523809,3293.201032209961,31281.591836734693,7496.185946984646,40664.619047619046,6583.737782461314,57730.40740740741,5485.44576168515,29779.129032258064,6536.703049515423,58125.382978723406,319.12037035279644,58098.36363636364,12203.628538436107,58770.307692307695,3282.6971060304713,40578.59090909091,10826.117618808737,52652.03496503497,13520.646219304337,21309.5625,4288.889686864626,30004.666666666668,6504.7835389726,34179.833333333336,14765.986606800854,27470.690721649484,7399.070720922518,41934.666666666664,3999.8234572151914
1868.1102362204724,36523.57142857143,3315.71224225948,32329.244897959183,7668.021303800297,41911.09523809524,6443.7919988360145,58528.666666666664,5677.542902295623,29490.516129032258,6499.4950814856375,58130.70212765958,316.5602302203724,58177.145454545454,12511.056501304874,59267.07692307692,3165.636124226206,41102.681818181816,11513.816393542798,52677.67132867133,13967.368005600169,21592.5625,4310.402648952155,30661.0,6444.00306227943,34613.72222222222,14934.106048853244,28178.092783505155,7889.837313052962,42960.333333333336,4131.314926536372
1871.259842519685,37475.23809523809,3345.3895054702757,33439.510204081635,7976.372333137079,43256.04761904762,6183.994975327461,58923.37037037037,5841.884140178598,29211.451612903227,6469.889677668939,58070.89361702128,303.6902280945316,58199.34545454545,12768.616767425847,59586.230769230766,3112.4260918959653,41417.59090909091,12119.851006656547,52595.6013986014,14270.230125478844,21906.3125,4326.986042829783,31276.366666666665,6493.829930445943,35256.25,15070.592446466728,28937.546391752578,8388.69710343678,43861.2,4252.604287570931
1874.409448818897,38365.52380952381,3386.1139915423437,34567.22448979592,8380.248893740143,44652.28571428572,5813.315004963931,58833.7037037037,5968.52141138276,28904.74193548387,6457.207735535098,57896.04255319149,279.2717701334691,58066.25454545455,12953.461799447748,59603.307692307695,3157.997561372259,41428.13636363636,12607.59523712683,52276.33566433567,14365.228098950667,22257.3125,4338.932050613808,31857.45,6632.246684256649,36075.61111111111,15165.781383096504,29725.17525773196,8854.75455487145,44558.666666666664,4363.708646960238
1877.5590551181103,39093.666666666664,3441.4580704686273,35655.12244897959,8839.919467341762,46025.90476190476,5361.276446312654,58213.851851851854,6041.8011706327725,28529.290322580644,6462.778999748001,57554.48936170213,247.00735386937373,57672.12727272727,13045.153603826902,59192.53846153846,3337.78036829601,41055.36363636364,12941.937109277567,51596.22377622378,14210.612632482938,22649.4375,4346.822646611402,32408.916666666668,6835.450844169356,37019.52777777778,15213.508084897067,30519.39175257732,9263.846310528184,44973.73333333333,4466.101528427475
1880.708661417323,39576.142857142855,3516.4406555995997,36641.5918367347,9318.671204473107,47290.666666666664,4872.696333197417,57055.333333333336,6044.272581298517,28044.225806451614,6475.143045921108,57008.02127659575,220.68842861833485,56924.05454545454,13029.23577109736,58255.46153846154,3680.7482645492414,40249.954545454544,13100.209743210822,50458.25874125874,13800.419978768601,23082.125,4351.930877136608,32931.4,7081.319331405225,38024.666666666664,15210.45219029774,31302.463917525773,9611.0598727489,45037.86666666667,4561.180941622709
1883.858267716536,39761.857142857145,3618.624696466539,37471.65306122449,9786.252570286004,48365.47619047619,4399.3256476640845,55382.77777777778,5959.531676438101,27413.064516129034,6472.717402797904,56247.89361702128,226.07786589717105,55761.8,12902.218568067346,56744.88461538462,4203.043405831277,39002.5,13084.924353656352,48810.18881118881,13172.284691173714,23548.4375,4356.678766112295,33422.183333333334,7350.855128241129,39027.63888888889,15154.246744638167,32060.659793814433,9908.646522870195,44704.0,4649.83900796576
1887.007874015748,39640.47619047619,3760.3464077895756,38105.5306122449,10222.380682624349,49189.28571428572,3988.374213980967,53247.51851851852,5778.194946715596,26608.8064516129,6430.470711809693,55304.95744680851,277.45890686322645,54174.836363636365,12678.940723984557,54685.53846153846,4901.07479759263,37347.40909090909,12931.084281539619,46657.755244755244,12409.97473905612,24032.625,4363.153287402931,33876.35,7632.37855417082,39975.11111111111,15042.767146775182,32785.18556701031,10182.040232967607,43954.73333333333,4732.523913891567
1890.1574803149608,39246.04761904762,3954.5955482341533,38525.448979591834,10622.023488116132,49734.142857142855,3676.270098446888,50718.7037037037,5499.005013130169,25617.322580645163,6327.741167512977,54254.255319148935,359.8365744946545,52210.89090909091,12396.614417101186,52180.11538461538,5748.100384052799,35364.36363636364,12705.031857659083,44070.08391608392,11634.27878315398,24513.1875,4373.703382414467,34289.566666666666,7925.7005313235395,40832.333333333336,14873.544828916127,33472.21649484536,10464.380847433848,42809.53333333333,4808.720229841708
